Order_Id,Shipping_Mode,Order_Date,Shipping_Date,Days_for_shipment _scheduled,Days_for_shipping _real,Late_delivery_risk,Delivery_Status
27773,Second Class,2/10/2016,2/14/2016,2,4,Late,Late delivery
33770,Second Class,5/7/2016,5/13/2016,2,6,Late,Late delivery
39432,Second Class,7/29/2016,8/1/2016,2,3,Late,Late delivery
35240,Second Class,5/29/2016,6/4/2016,2,6,Late,Late delivery
38275,Second Class,7/12/2016,7/18/2016,2,6,Late,Late delivery
33975,Second Class,5/10/2016,5/16/2016,2,6,Late,Late delivery
31879,Second Class,4/10/2016,4/15/2016,2,5,Late,Late delivery
35787,Second Class,6/6/2016,6/9/2016,2,3,Late,Late delivery
46991,Second Class,11/16/2016,11/18/2016,2,2,No late,Shipping canceled
44587,Second Class,10/12/2016,10/15/2016,2,3,Late,Late delivery
48244,Second Class,12/5/2016,12/10/2016,2,5,Late,Late delivery
42814,Second Class,9/16/2016,9/21/2016,2,5,Late,Late delivery
50530,Second Class,1/7/2017,1/13/2017,2,6,Late,Late delivery
16036,Second Class,8/23/2015,8/25/2015,2,2,No late,Shipping on time
67162,Second Class,9/7/2017,9/10/2017,2,3,Late,Late delivery
64953,Second Class,8/6/2017,8/10/2017,2,4,Late,Late delivery
66440,Second Class,8/27/2017,9/2/2017,2,6,Late,Late delivery
12223,Second Class,6/28/2015,7/2/2015,2,4,Late,Late delivery
65134,Second Class,8/8/2017,8/13/2017,2,5,Late,Late delivery
13373,Second Class,7/15/2015,7/19/2015,2,4,Late,Late delivery
19664,Second Class,10/15/2015,10/20/2015,2,5,No late,Shipping canceled
51462,Second Class,1/21/2017,1/24/2017,2,3,Late,Late delivery
61368,Second Class,6/14/2017,6/18/2017,2,4,Late,Late delivery
10127,Second Class,5/28/2015,5/31/2015,2,3,Late,Late delivery
59562,Second Class,5/19/2017,5/22/2017,2,3,Late,Late delivery
4558,Second Class,3/8/2015,3/12/2015,2,4,No late,Shipping canceled
22528,Second Class,11/25/2015,11/29/2015,2,4,No late,Shipping canceled
22218,Second Class,11/21/2015,11/25/2015,2,4,Late,Late delivery
30296,Second Class,3/18/2016,3/20/2016,2,2,No late,Shipping on time
23896,Second Class,12/15/2015,12/17/2015,2,2,No late,Shipping on time
51047,Second Class,1/15/2017,1/18/2017,2,3,Late,Late delivery
29892,Second Class,3/12/2016,3/15/2016,2,3,Late,Late delivery
25636,Second Class,1/10/2016,1/12/2016,2,2,No late,Shipping on time
24821,Second Class,12/29/2015,12/31/2015,2,2,No late,Shipping on time
38689,Second Class,7/18/2016,7/23/2016,2,5,No late,Shipping canceled
35837,Second Class,6/7/2016,6/10/2016,2,3,Late,Late delivery
32296,Second Class,4/16/2016,4/18/2016,2,2,No late,Shipping on time
40972,Second Class,8/21/2016,8/24/2016,2,3,Late,Late delivery
37269,Second Class,6/28/2016,7/3/2016,2,5,Late,Late delivery
39644,Second Class,8/1/2016,8/6/2016,2,5,No late,Shipping canceled
45161,Second Class,10/21/2016,10/23/2016,2,2,No late,Shipping canceled
48460,Second Class,12/8/2016,12/14/2016,2,6,Late,Late delivery
66592,Second Class,8/30/2017,9/2/2017,2,3,No late,Shipping canceled
12601,Second Class,7/3/2015,7/5/2015,2,2,No late,Shipping on time
17771,Second Class,9/17/2015,9/19/2015,2,2,No late,Shipping on time
66256,Second Class,8/25/2017,8/27/2017,2,2,No late,Shipping on time
68351,Second Class,9/24/2017,9/26/2017,2,2,No late,Shipping on time
17202,Second Class,9/9/2015,9/12/2015,2,3,Late,Late delivery
64051,Second Class,7/23/2017,7/25/2017,2,2,No late,Shipping on time
48095,Second Class,12/3/2016,12/9/2016,2,6,Late,Late delivery
20090,Second Class,10/21/2015,10/27/2015,2,6,Late,Late delivery
62779,Second Class,7/5/2017,7/10/2017,2,5,No late,Shipping canceled
3335,Second Class,2/18/2015,2/24/2015,2,6,No late,Shipping canceled
61015,Second Class,6/9/2017,6/15/2017,2,6,No late,Shipping canceled
60309,Second Class,5/30/2017,6/4/2017,2,5,Late,Late delivery
4878,Second Class,3/13/2015,3/17/2015,2,4,Late,Late delivery
55649,Second Class,3/23/2017,3/28/2017,2,5,Late,Late delivery
60872,Second Class,6/7/2017,6/10/2017,2,3,Late,Late delivery
3906,Second Class,2/27/2015,3/1/2015,2,2,No late,Shipping on time
8295,Second Class,5/2/2015,5/8/2015,2,6,No late,Shipping canceled
45395,Second Class,10/24/2016,10/30/2016,2,6,No late,Shipping canceled
31139,Second Class,3/30/2016,4/4/2016,2,5,Late,Late delivery
25759,Second Class,1/12/2016,1/17/2016,2,5,Late,Late delivery
26799,Second Class,1/27/2016,2/1/2016,2,5,Late,Late delivery
20828,Second Class,11/1/2015,11/5/2015,2,4,Late,Late delivery
22808,Second Class,11/29/2015,12/3/2015,2,4,Late,Late delivery
28041,Second Class,2/14/2016,2/16/2016,2,2,No late,Shipping on time
36771,Second Class,6/20/2016,6/22/2016,2,2,No late,Shipping on time
38526,Second Class,7/16/2016,7/18/2016,2,2,No late,Shipping on time
37993,Second Class,7/8/2016,7/12/2016,2,4,Late,Late delivery
32356,Second Class,4/17/2016,4/19/2016,2,2,No late,Shipping on time
33641,Second Class,5/6/2016,5/8/2016,2,2,No late,Shipping on time
46359,Standard Class,11/7/2016,11/12/2016,4,5,No late,Shipping canceled
42276,Standard Class,9/9/2016,9/11/2016,4,2,No late,Shipping canceled
49921,Standard Class,12/29/2016,12/31/2016,4,2,No late,Advance shipping
49387,Standard Class,12/21/2016,12/24/2016,4,3,No late,Advance shipping
49202,Standard Class,12/19/2016,12/22/2016,4,3,No late,Advance shipping
41444,Standard Class,8/27/2016,9/1/2016,4,5,Late,Late delivery
48130,Standard Class,12/3/2016,12/9/2016,4,6,Late,Late delivery
48855,Standard Class,12/14/2016,12/20/2016,4,6,Late,Late delivery
49919,Standard Class,12/29/2016,1/3/2017,4,5,Late,Late delivery
49325,Standard Class,12/21/2016,12/27/2016,4,6,Late,Late delivery
47946,Standard Class,11/30/2016,12/2/2016,4,2,No late,Advance shipping
50331,Standard Class,1/4/2017,1/6/2017,4,2,No late,Advance shipping
47739,Standard Class,11/27/2016,12/2/2016,4,5,Late,Late delivery
48940,Standard Class,12/15/2016,12/21/2016,4,6,Late,Late delivery
49217,Standard Class,12/19/2016,12/22/2016,4,3,No late,Advance shipping
49609,Standard Class,12/25/2016,12/30/2016,4,5,Late,Late delivery
46319,Standard Class,11/7/2016,11/12/2016,4,5,Late,Late delivery
50561,Standard Class,1/8/2017,1/10/2017,4,2,No late,Advance shipping
42430,Standard Class,9/11/2016,9/17/2016,4,6,Late,Late delivery
50699,Standard Class,1/10/2017,1/15/2017,4,5,Late,Late delivery
41601,Standard Class,8/30/2016,9/1/2016,4,2,No late,Advance shipping
48134,Standard Class,12/3/2016,12/8/2016,4,5,Late,Late delivery
47195,Standard Class,11/19/2016,11/25/2016,4,6,Late,Late delivery
50707,Standard Class,1/10/2017,1/13/2017,4,3,No late,Advance shipping
47231,Standard Class,11/20/2016,11/22/2016,4,2,No late,Advance shipping
43605,Standard Class,9/28/2016,10/4/2016,4,6,Late,Late delivery
49637,Standard Class,12/25/2016,12/28/2016,4,3,No late,Advance shipping
41613,Standard Class,8/30/2016,9/3/2016,4,4,No late,Shipping on time
44689,Standard Class,10/14/2016,10/19/2016,4,5,Late,Late delivery
42947,Standard Class,9/18/2016,9/21/2016,4,3,No late,Advance shipping
42348,Standard Class,9/10/2016,9/14/2016,4,4,No late,Shipping on time
44310,Standard Class,10/8/2016,10/14/2016,4,6,Late,Late delivery
50418,Standard Class,1/5/2017,1/9/2017,4,4,No late,Shipping on time
44403,Standard Class,10/10/2016,10/14/2016,4,4,No late,Shipping on time
46718,Standard Class,11/12/2016,11/16/2016,4,4,No late,Shipping on time
44969,Standard Class,10/18/2016,10/23/2016,4,5,Late,Late delivery
41684,Standard Class,8/31/2016,9/5/2016,4,5,No late,Shipping canceled
44153,Standard Class,10/6/2016,10/10/2016,4,4,No late,Shipping canceled
44571,Standard Class,10/12/2016,10/14/2016,4,2,No late,Shipping canceled
41866,Standard Class,9/3/2016,9/5/2016,4,2,No late,Shipping canceled
46184,Standard Class,11/5/2016,11/10/2016,4,5,No late,Shipping canceled
69895,Standard Class,10/17/2017,10/23/2017,4,6,No late,Shipping canceled
69489,Standard Class,10/11/2017,10/16/2017,4,5,No late,Shipping canceled
71146,Standard Class,11/4/2017,11/6/2017,4,2,No late,Shipping canceled
70379,Standard Class,10/24/2017,10/29/2017,4,5,No late,Shipping canceled
17068,Standard Class,9/7/2015,9/11/2015,4,4,No late,Shipping canceled
16106,Standard Class,8/24/2015,8/26/2015,4,2,No late,Shipping canceled
15559,Standard Class,8/16/2015,8/21/2015,4,5,No late,Shipping canceled
68792,Standard Class,10/1/2017,10/4/2017,4,3,No late,Shipping canceled
45055,Standard Class,10/19/2016,10/25/2016,4,6,No late,Shipping canceled
15588,Standard Class,8/16/2015,8/20/2015,4,4,No late,Shipping canceled
65634,Standard Class,8/16/2017,8/21/2017,4,5,No late,Shipping canceled
71315,Standard Class,11/7/2017,11/13/2017,4,6,No late,Shipping canceled
16234,Standard Class,8/25/2015,8/30/2015,4,5,No late,Shipping canceled
71350,Standard Class,11/7/2017,11/13/2017,4,6,No late,Shipping canceled
70475,Standard Class,10/25/2017,10/31/2017,4,6,No late,Shipping canceled
65326,Standard Class,8/11/2017,8/13/2017,4,2,No late,Shipping canceled
19709,Standard Class,10/15/2015,10/20/2015,4,5,No late,Shipping canceled
12092,Standard Class,6/26/2015,6/29/2015,4,3,No late,Shipping canceled
16749,Standard Class,9/2/2015,9/7/2015,4,5,No late,Shipping canceled
11629,Standard Class,6/19/2015,6/24/2015,4,5,No late,Shipping canceled
71573,Standard Class,11/10/2017,11/14/2017,4,4,No late,Shipping canceled
70686,Standard Class,10/28/2017,10/30/2017,4,2,No late,Advance shipping
70830,Standard Class,10/30/2017,11/5/2017,4,6,Late,Late delivery
70557,Standard Class,10/26/2017,10/29/2017,4,3,No late,Advance shipping
70809,Standard Class,10/30/2017,11/4/2017,4,5,Late,Late delivery
71109,Standard Class,11/4/2017,11/9/2017,4,5,Late,Late delivery
69752,Standard Class,10/15/2017,10/18/2017,4,3,No late,Advance shipping
69589,Standard Class,10/12/2017,10/17/2017,4,5,Late,Late delivery
70571,Standard Class,10/27/2017,10/29/2017,4,2,No late,Advance shipping
71102,Standard Class,11/3/2017,11/6/2017,4,3,No late,Advance shipping
69962,Standard Class,10/18/2017,10/21/2017,4,3,No late,Advance shipping
70764,Standard Class,10/29/2017,11/3/2017,4,5,Late,Late delivery
69852,Standard Class,10/16/2017,10/19/2017,4,3,No late,Advance shipping
71081,Standard Class,11/3/2017,11/5/2017,4,2,No late,Advance shipping
69707,Standard Class,10/14/2017,10/17/2017,4,3,No late,Advance shipping
69976,Standard Class,10/18/2017,10/20/2017,4,2,No late,Advance shipping
70687,Standard Class,10/28/2017,10/31/2017,4,3,No late,Advance shipping
71096,Standard Class,11/3/2017,11/5/2017,4,2,No late,Advance shipping
70777,Standard Class,10/30/2017,11/2/2017,4,3,No late,Advance shipping
15805,Standard Class,8/19/2015,8/25/2015,4,6,Late,Late delivery
15949,Standard Class,8/21/2015,8/26/2015,4,5,Late,Late delivery
46065,Standard Class,11/3/2016,11/9/2016,4,6,Late,Late delivery
63444,Standard Class,7/15/2017,7/20/2017,4,5,Late,Late delivery
67455,Standard Class,9/11/2017,9/17/2017,4,6,Late,Late delivery
50359,Standard Class,1/5/2017,1/10/2017,4,5,Late,Late delivery
70199,Standard Class,10/21/2017,10/26/2017,4,5,Late,Late delivery
63218,Standard Class,7/11/2017,7/15/2017,4,4,No late,Shipping on time
15686,Standard Class,8/17/2015,8/19/2015,4,2,No late,Advance shipping
46279,Standard Class,11/6/2016,11/11/2016,4,5,Late,Late delivery
17950,Standard Class,9/20/2015,9/26/2015,4,6,Late,Late delivery
70286,Standard Class,10/22/2017,10/24/2017,4,2,No late,Advance shipping
12463,Standard Class,7/1/2015,7/5/2015,4,4,No late,Shipping on time
11696,Standard Class,6/20/2015,6/22/2015,4,2,No late,Advance shipping
70052,Standard Class,10/19/2017,10/22/2017,4,3,No late,Advance shipping
15453,Standard Class,8/14/2015,8/18/2015,4,4,No late,Shipping on time
66509,Standard Class,8/28/2017,9/2/2017,4,5,Late,Late delivery
13172,Standard Class,7/12/2015,7/15/2015,4,3,No late,Advance shipping
70339,Standard Class,10/23/2017,10/28/2017,4,5,Late,Late delivery
11965,Standard Class,6/24/2015,6/30/2015,4,6,Late,Late delivery
70248,Standard Class,10/22/2017,10/26/2017,4,4,No late,Shipping on time
70139,Standard Class,10/20/2017,10/25/2017,4,5,Late,Late delivery
11993,Standard Class,6/25/2015,6/29/2015,4,4,No late,Shipping on time
12671,Standard Class,7/4/2015,7/6/2015,4,2,No late,Advance shipping
15210,Standard Class,8/11/2015,8/17/2015,4,6,Late,Late delivery
71282,Standard Class,11/6/2017,11/9/2017,4,3,No late,Advance shipping
19906,Standard Class,10/18/2015,10/20/2015,4,2,No late,Advance shipping
70012,Standard Class,10/18/2017,10/21/2017,4,3,No late,Advance shipping
70210,Standard Class,10/21/2017,10/27/2017,4,6,Late,Late delivery
70192,Standard Class,10/21/2017,10/24/2017,4,3,No late,Advance shipping
17157,Standard Class,9/8/2015,9/11/2015,4,3,No late,Advance shipping
16028,Standard Class,8/22/2015,8/26/2015,4,4,No late,Shipping on time
70299,Standard Class,10/23/2017,10/28/2017,4,5,Late,Late delivery
71317,Standard Class,11/7/2017,11/10/2017,4,3,No late,Advance shipping
16085,Standard Class,8/23/2015,8/29/2015,4,6,Late,Late delivery
45913,Standard Class,11/1/2016,11/5/2016,4,4,No late,Shipping on time
70190,Standard Class,10/21/2017,10/27/2017,4,6,Late,Late delivery
66660,Standard Class,8/31/2017,9/6/2017,4,6,Late,Late delivery
63036,Standard Class,7/9/2017,7/11/2017,4,2,No late,Advance shipping
10841,Standard Class,6/8/2015,6/10/2015,4,2,No late,Advance shipping
71279,Standard Class,11/6/2017,11/11/2017,4,5,Late,Late delivery
14628,Standard Class,8/2/2015,8/6/2015,4,4,No late,Shipping on time
13288,Standard Class,7/13/2015,7/17/2015,4,4,No late,Shipping on time
66833,Standard Class,9/2/2017,9/6/2017,4,4,No late,Shipping on time
16154,Standard Class,8/24/2015,8/29/2015,4,5,Late,Late delivery
70027,Standard Class,10/19/2017,10/22/2017,4,3,No late,Advance shipping
64785,Standard Class,8/3/2017,8/9/2017,4,6,Late,Late delivery
15485,Standard Class,8/15/2015,8/21/2015,4,6,Late,Late delivery
70080,Standard Class,10/19/2017,10/25/2017,4,6,Late,Late delivery
70476,Standard Class,10/25/2017,10/27/2017,4,2,No late,Advance shipping
15064,Standard Class,8/8/2015,8/13/2015,4,5,Late,Late delivery
15523,Standard Class,8/15/2015,8/19/2015,4,4,No late,Shipping on time
17656,Standard Class,9/15/2015,9/17/2015,4,2,No late,Advance shipping
13153,Standard Class,7/11/2015,7/15/2015,4,4,No late,Shipping on time
11879,Standard Class,6/23/2015,6/28/2015,4,5,Late,Late delivery
19858,Standard Class,10/17/2015,10/21/2015,4,4,No late,Shipping on time
11725,Standard Class,6/21/2015,6/27/2015,4,6,Late,Late delivery
10669,Standard Class,6/5/2015,6/10/2015,4,5,Late,Late delivery
70293,Standard Class,10/23/2017,10/27/2017,4,4,No late,Shipping on time
48143,Standard Class,12/3/2016,12/7/2016,4,4,No late,Shipping on time
12738,Standard Class,7/5/2015,7/9/2015,4,4,No late,Shipping on time
63708,Standard Class,7/18/2017,7/22/2017,4,4,No late,Shipping on time
67156,Standard Class,9/7/2017,9/9/2017,4,2,No late,Advance shipping
14153,Standard Class,7/26/2015,7/30/2015,4,4,No late,Shipping on time
15579,Standard Class,8/16/2015,8/21/2015,4,5,Late,Late delivery
47971,Standard Class,12/1/2016,12/3/2016,4,2,No late,Advance shipping
19293,Standard Class,10/9/2015,10/13/2015,4,4,No late,Shipping on time
16271,Standard Class,8/26/2015,8/28/2015,4,2,No late,Advance shipping
63362,Standard Class,7/13/2017,7/16/2017,4,3,No late,Advance shipping
68004,Standard Class,9/19/2017,9/24/2017,4,5,Late,Late delivery
12344,Standard Class,6/30/2015,7/5/2015,4,5,Late,Late delivery
66659,Standard Class,8/31/2017,9/5/2017,4,5,Late,Late delivery
16092,Standard Class,8/23/2015,8/26/2015,4,3,No late,Advance shipping
50175,Standard Class,1/2/2017,1/8/2017,4,6,Late,Late delivery
14382,Standard Class,7/29/2015,8/1/2015,4,3,No late,Advance shipping
11656,Standard Class,6/20/2015,6/22/2015,4,2,No late,Advance shipping
16503,Standard Class,8/29/2015,9/2/2015,4,4,No late,Shipping on time
14972,Standard Class,8/7/2015,8/10/2015,4,3,No late,Advance shipping
18485,Standard Class,9/27/2015,10/3/2015,4,6,Late,Late delivery
50432,Standard Class,1/6/2017,1/9/2017,4,3,No late,Advance shipping
16366,Standard Class,8/27/2015,8/29/2015,4,2,No late,Advance shipping
14923,Standard Class,8/6/2015,8/10/2015,4,4,No late,Shipping on time
12558,Standard Class,7/3/2015,7/7/2015,4,4,No late,Shipping on time
17221,Standard Class,9/9/2015,9/11/2015,4,2,No late,Advance shipping
15834,Standard Class,8/20/2015,8/25/2015,4,5,Late,Late delivery
64777,Standard Class,8/3/2017,8/6/2017,4,3,No late,Advance shipping
63955,Standard Class,7/22/2017,7/28/2017,4,6,Late,Late delivery
11632,Standard Class,6/19/2015,6/22/2015,4,3,No late,Advance shipping
19899,Standard Class,10/18/2015,10/23/2015,4,5,Late,Late delivery
15878,Standard Class,8/20/2015,8/24/2015,4,4,No late,Shipping on time
19509,Standard Class,10/12/2015,10/17/2015,4,5,Late,Late delivery
17441,Standard Class,9/12/2015,9/14/2015,4,2,No late,Advance shipping
69094,Standard Class,10/5/2017,10/10/2017,4,5,Late,Late delivery
68903,Standard Class,10/2/2017,10/6/2017,4,4,No late,Shipping on time
69189,Standard Class,10/6/2017,10/11/2017,4,5,Late,Late delivery
69098,Standard Class,10/5/2017,10/9/2017,4,4,No late,Shipping on time
69296,Standard Class,10/8/2017,10/10/2017,4,2,No late,Advance shipping
71426,Standard Class,11/8/2017,11/10/2017,4,2,No late,Advance shipping
69292,Standard Class,10/8/2017,10/11/2017,4,3,No late,Advance shipping
69274,Standard Class,10/8/2017,10/13/2017,4,5,Late,Late delivery
71386,Standard Class,11/8/2017,11/10/2017,4,2,No late,Advance shipping
69327,Standard Class,10/8/2017,10/11/2017,4,3,No late,Advance shipping
71400,Standard Class,11/8/2017,11/14/2017,4,6,Late,Late delivery
71525,Standard Class,11/10/2017,11/16/2017,4,6,Late,Late delivery
69303,Standard Class,10/8/2017,10/12/2017,4,4,No late,Shipping on time
71430,Standard Class,11/8/2017,11/14/2017,4,6,Late,Late delivery
69282,Standard Class,10/8/2017,10/11/2017,4,3,No late,Advance shipping
71095,Standard Class,11/3/2017,11/9/2017,4,6,Late,Late delivery
69974,Standard Class,10/18/2017,10/23/2017,4,5,Late,Late delivery
69757,Standard Class,10/15/2017,10/18/2017,4,3,No late,Advance shipping
70810,Standard Class,10/30/2017,11/5/2017,4,6,Late,Late delivery
69862,Standard Class,10/16/2017,10/19/2017,4,3,No late,Advance shipping
69412,Standard Class,10/10/2017,10/13/2017,4,3,No late,Advance shipping
69501,Standard Class,10/11/2017,10/13/2017,4,2,No late,Advance shipping
70699,Standard Class,10/29/2017,11/3/2017,4,5,Late,Late delivery
71036,Standard Class,11/2/2017,11/4/2017,4,2,No late,Advance shipping
69679,Standard Class,10/14/2017,10/19/2017,4,5,Late,Late delivery
69876,Standard Class,10/17/2017,10/19/2017,4,2,No late,Advance shipping
69552,Standard Class,10/12/2017,10/15/2017,4,3,No late,Advance shipping
69551,Standard Class,10/12/2017,10/14/2017,4,2,No late,Advance shipping
70641,Standard Class,10/28/2017,10/30/2017,4,2,No late,Advance shipping
69909,Standard Class,10/17/2017,10/22/2017,4,5,Late,Late delivery
70765,Standard Class,10/29/2017,11/4/2017,4,6,Late,Late delivery
69907,Standard Class,10/17/2017,10/20/2017,4,3,No late,Advance shipping
70529,Standard Class,10/26/2017,10/31/2017,4,5,Late,Late delivery
71135,Standard Class,11/4/2017,11/10/2017,4,6,Late,Late delivery
69924,Standard Class,10/17/2017,10/22/2017,4,5,Late,Late delivery
69420,Standard Class,10/10/2017,10/16/2017,4,6,Late,Late delivery
69510,Standard Class,10/11/2017,10/17/2017,4,6,Late,Late delivery
70708,Standard Class,10/29/2017,11/2/2017,4,4,No late,Shipping on time
70779,Standard Class,10/30/2017,11/4/2017,4,5,Late,Late delivery
70689,Standard Class,10/28/2017,11/2/2017,4,5,Late,Late delivery
69491,Standard Class,10/11/2017,10/13/2017,4,2,No late,Advance shipping
70761,Standard Class,10/29/2017,10/31/2017,4,2,No late,Advance shipping
70526,Standard Class,10/26/2017,10/28/2017,4,2,No late,Advance shipping
62008,Standard Class,6/24/2017,6/28/2017,4,4,No late,Shipping on time
61794,Standard Class,6/21/2017,6/26/2017,4,5,Late,Late delivery
68775,Standard Class,9/30/2017,10/6/2017,4,6,Late,Late delivery
18932,Standard Class,10/4/2015,10/7/2015,4,3,No late,Advance shipping
67473,Standard Class,9/11/2017,9/15/2017,4,4,No late,Shipping on time
16907,Standard Class,9/4/2015,9/7/2015,4,3,No late,Advance shipping
68008,Standard Class,9/19/2017,9/23/2017,4,4,No late,Shipping on time
