Shop_Id,Shop_City,Shop_State,Shop_Region,Shop_Country,Market
673,Ajaccio,Corse,Western Europe,Francia,Europe
676,Martigues,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
682,Chaumont,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
683,Lannion,Bretaña,Western Europe,Francia,Europe
694,Saint-Malo,Bretaña,Western Europe,Francia,Europe
697,Muret,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
706,Creil,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
709,Rillieux-la-Pape,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
710,Mougins,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
723,Calais,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
725,Chartres,Centro-Valle de Loira,Western Europe,Francia,Europe
733,Le Havre,Normandía,Western Europe,Francia,Europe
734,Bayonne,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
736,Menton,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
754,Carcassonne,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
756,Dreux,Centro-Valle de Loira,Western Europe,Francia,Europe
761,La Teste-de-Buch,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
762,Tarbes,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
763,Pessac,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
764,Bayeux,Normandía,Western Europe,Francia,Europe
765,Ronchin,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
783,Pontivy,Bretaña,Western Europe,Francia,Europe
786,Villenave-d'Ornon,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
788,Roanne,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
861,Argentan,Normandía,Western Europe,Francia,Europe
866,Perpignan,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
880,Fontaine,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
886,Le Creusot,Borgoña-Franco Condado,Western Europe,Francia,Europe
894,Douarnenez,Bretaña,Western Europe,Francia,Europe
900,Lyon,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
901,Saint-Quentin,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
906,Soissons,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
910,Pau,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
917,Arles,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
1023,Boulogne-sur-Mer,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
1098,Olivet,Centro-Valle de Loira,Western Europe,Francia,Europe
1099,Epinal,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
1103,Flers,Normandía,Western Europe,Francia,Europe
1153,Villeneuve-d'Ascq,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
1155,Bourgoin-Jallieu,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1324,Quimper,Bretaña,Western Europe,Francia,Europe
1478,Wasquehal,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
1482,Annemasse,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1483,Metz,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
1485,Givors,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1556,Cournon-d'Auvergne,Auvernia,Western Europe,Francia,Europe
1558,Clermont-Ferrand,Auvernia,Western Europe,Francia,Europe
1565,Montauban,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
1570,Auch,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
1573,Draguignan,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
1583,Albi,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
1585,Villeurbanne,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1666,Bressuire,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
1667,Thonon-les-Bains,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1689,Belfort,Borgoña-Franco Condado,Western Europe,Francia,Europe
1719,Colmar,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
1725,Le Pontet,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
1747,Saint-Genis-Laval,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1750,Oyonnax,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1779,Lens,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
1784,Cannes,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
1789,Vernon,Normandía,Western Europe,Francia,Europe
1885,Faches-Thumesnil,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
1889,Grasse,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
1890,Villefontaine,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1898,Grenoble,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
1903,Fleury-les-Aubrais,Centro-Valle de Loira,Western Europe,Francia,Europe
1907,Narbonne,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
1909,Frontignan,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
1910,Schiltigheim,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
1913,Amiens,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
1994,Lisieux,Normandía,Western Europe,Francia,Europe
2001,Denain,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2002,Bourges,Centro-Valle de Loira,Western Europe,Francia,Europe
2025,Villeneuve-sur-Lot,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
2034,Le Cannet,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2038,Gardanne,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2039,Beaune,Borgoña-Franco Condado,Western Europe,Francia,Europe
2065,Beauvais,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2086,Fontenay-le-Comte,Países del Loira,Western Europe,Francia,Europe
2088,Abbeville,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2089,Saint-Pierre-des-Corps,Centro-Valle de Loira,Western Europe,Francia,Europe
2093,Colomiers,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
2107,Saint-Dizier,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2111,Saint-Nazaire,Países del Loira,Western Europe,Francia,Europe
2133,Toul,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2152,Arras,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2154,Bar-le-Duc,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2159,Saint-Cyr-sur-Loire,Centro-Valle de Loira,Western Europe,Francia,Europe
2161,Echirolles,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2162,Saumur,Países del Loira,Western Europe,Francia,Europe
2165,Carquefou,Países del Loira,Western Europe,Francia,Europe
2173,Angers,Países del Loira,Western Europe,Francia,Europe
2206,Laval,Países del Loira,Western Europe,Francia,Europe
2213,Evreux,Normandía,Western Europe,Francia,Europe
2214,Illkirch-Graffenstaden,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2224,Nogent-sur-Oise,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2225,Douai,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2226,Saint-Herblain,Países del Loira,Western Europe,Francia,Europe
2241,Lunel,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
2247,Landerneau,Bretaña,Western Europe,Francia,Europe
2253,Roubaix,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2254,Auxerre,Borgoña-Franco Condado,Western Europe,Francia,Europe
2255,Saint-Jean-de-la-Ruelle,Centro-Valle de Loira,Western Europe,Francia,Europe
2256,Forbach,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2258,Lomme,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2261,Troyes,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2291,Lattes,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
2297,Ploemeur,Bretaña,Western Europe,Francia,Europe
2312,Istres,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2315,Cluses,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2317,Vertou,Países del Loira,Western Europe,Francia,Europe
2321,Saint-Laurent-du-Var,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2324,Limoges,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
2357,Firminy,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2361,Hazebrouck,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2364,Gradignan,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
2369,Antibes,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2378,Sarreguemines,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2393,Sanary-sur-Mer,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2436,Vitrolles,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2462,Halluin,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2485,Valence,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2538,Avion,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2545,Talence,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
2611,Dieppe,Normandía,Western Europe,Francia,Europe
2612,Bourg-en-Bresse,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2636,Saint-Brieuc,Bretaña,Western Europe,Francia,Europe
2637,Outreau,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2640,Tournefeuille,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
2676,Lanester,Bretaña,Western Europe,Francia,Europe
2704,Bron,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2733,Vence,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2735,Agde,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
2755,Saint-Priest,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2756,La Madeleine,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2758,Saint-Avold,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2759,Lormont,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
2765,Annonay,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2767,Carvin,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2784,Cavaillon,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2785,Vaulx-en-Velin,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2786,Montbrison,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2795,La Roche-sur-Yon,Países del Loira,Western Europe,Francia,Europe
2812,Moulins,Auvernia,Western Europe,Francia,Europe
2853,Les Herbiers,Países del Loira,Western Europe,Francia,Europe
2890,Montceau-les-Mines,Borgoña-Franco Condado,Western Europe,Francia,Europe
2892,Thionville,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2893,Saint-Chamond,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2894,Vesoul,Borgoña-Franco Condado,Western Europe,Francia,Europe
2898,Berck,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2901,Vallauris,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2902,Castelnau-le-Lez,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
2932,Annecy-le-Vieux,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2934,Rochefort,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
2941,Saint-Pol-sur-Mer,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2943,Haguenau,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
2944,Lorient,Bretaña,Western Europe,Francia,Europe
2946,Blanquefort,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
2958,Aix-les-Bains,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
2969,Gap,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
2990,Blois,Centro-Valle de Loira,Western Europe,Francia,Europe
2995,Maubeuge,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
2998,Sallanches,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
3008,Lons-le-Saunier,Borgoña-Franco Condado,Western Europe,Francia,Europe
3020,Concarneau,Bretaña,Western Europe,Francia,Europe
3031,Voiron,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
3033,La Crau,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
3040,Dole,Borgoña-Franco Condado,Western Europe,Francia,Europe
3078,Tulle,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
3098,Issoire,Auvernia,Western Europe,Francia,Europe
3100,Albertville,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
3104,Coudekerque-Branche,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
3105,Poitiers,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
3125,Salon-de-Provence,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
3132,Caluire-et-Cuire,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
3139,Bergerac,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
3170,Plaisance-du-Touch,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
3188,Dax,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
3199,Bastia,Corse,Western Europe,Francia,Europe
3202,Saint-Louis,Alsacia-Champaña-Ardenas-Lorena,Western Europe,Francia,Europe
3203,Agen,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
3205,Oullins,Auvernia-Ródano-Alpes,Western Europe,Francia,Europe
3208,Valenciennes,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
3210,Les Pennes-Mirabeau,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
3216,Mâcon,Borgoña-Franco Condado,Western Europe,Francia,Europe
3217,Loos,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
3258,Montargis,Centro-Valle de Loira,Western Europe,Francia,Europe
3273,Millau,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
3319,La Ciotat,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
3321,Cherbourg-Octeville,Normandía,Western Europe,Francia,Europe
3326,Mauguio,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
3414,Louviers,Normandía,Western Europe,Francia,Europe
3416,Allauch,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
3470,Cambrai,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
3491,Elbeuf,Normandía,Western Europe,Francia,Europe
3502,Sorgues,Provenza-Alpes-Costa Azul,Western Europe,Francia,Europe
3516,Riom,Auvernia,Western Europe,Francia,Europe
3517,La Chapelle-sur-Erdre,Países del Loira,Western Europe,Francia,Europe
3530,Libourne,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
3575,Sète,Languedoc-Rosellón-Mediodía-Pirineos,Western Europe,Francia,Europe
3582,Senlis,Norte-Paso de Calais-Picardía,Western Europe,Francia,Europe
3591,Anglet,Aquitania-Lemosín-Poitou-Charentes,Western Europe,Francia,Europe
17,Drancy,Isla de Francia,Western Europe,Francia,Europe
96,Pontault-Combault,Isla de Francia,Western Europe,Francia,Europe
106,Villeneuve-le-Roi,Isla de Francia,Western Europe,Francia,Europe
202,Villemomble,Isla de Francia,Western Europe,Francia,Europe
204,Neuilly-sur-Seine,Isla de Francia,Western Europe,Francia,Europe
210,Montreuil,Isla de Francia,Western Europe,Francia,Europe
256,Bobigny,Isla de Francia,Western Europe,Francia,Europe
303,Palaiseau,Isla de Francia,Western Europe,Francia,Europe
411,Bry-sur-Marne,Isla de Francia,Western Europe,Francia,Europe
421,Conflans-Sainte-Honorine,Isla de Francia,Western Europe,Francia,Europe
423,Bondy,Isla de Francia,Western Europe,Francia,Europe
424,Noisy-le-Grand,Isla de Francia,Western Europe,Francia,Europe
429,Savigny-le-Temple,Isla de Francia,Western Europe,Francia,Europe
472,Vanves,Isla de Francia,Western Europe,Francia,Europe
476,Chelles,Isla de Francia,Western Europe,Francia,Europe
492,Nanterre,Isla de Francia,Western Europe,Francia,Europe
508,Paris,Isla de Francia,Western Europe,Francia,Europe
606,Fontenay-aux-Roses,Isla de Francia,Western Europe,Francia,Europe
613,Le Chesnay,Isla de Francia,Western Europe,Francia,Europe
614,Malakoff,Isla de Francia,Western Europe,Francia,Europe
616,Sevran,Isla de Francia,Western Europe,Francia,Europe
617,Vincennes,Isla de Francia,Western Europe,Francia,Europe
623,Roissy-en-Brie,Isla de Francia,Western Europe,Francia,Europe
633,Meudon,Isla de Francia,Western Europe,Francia,Europe
651,Garches,Isla de Francia,Western Europe,Francia,Europe
664,Le Blanc-Mesnil,Isla de Francia,Western Europe,Francia,Europe
666,Antony,Isla de Francia,Western Europe,Francia,Europe
677,Courbevoie,Isla de Francia,Western Europe,Francia,Europe
678,Franconville,Isla de Francia,Western Europe,Francia,Europe
680,Mantes-la-Jolie,Isla de Francia,Western Europe,Francia,Europe
685,Corbeil-Essonnes,Isla de Francia,Western Europe,Francia,Europe
690,Versailles,Isla de Francia,Western Europe,Francia,Europe
691,Argenteuil,Isla de Francia,Western Europe,Francia,Europe
700,Clichy-sous-Bois,Isla de Francia,Western Europe,Francia,Europe
701,Gennevilliers,Isla de Francia,Western Europe,Francia,Europe
708,Saint-Germain-en-Laye,Isla de Francia,Western Europe,Francia,Europe
711,Rambouillet,Isla de Francia,Western Europe,Francia,Europe
714,Aubervilliers,Isla de Francia,Western Europe,Francia,Europe
721,Grigny,Isla de Francia,Western Europe,Francia,Europe
739,Pantin,Isla de Francia,Western Europe,Francia,Europe
743,Sarcelles,Isla de Francia,Western Europe,Francia,Europe
746,Aulnay-sous-Bois,Isla de Francia,Western Europe,Francia,Europe
747,Vigneux-sur-Seine,Isla de Francia,Western Europe,Francia,Europe
751,Clamart,Isla de Francia,Western Europe,Francia,Europe
774,Mantes-la-Ville,Isla de Francia,Western Europe,Francia,Europe
780,Deuil-la-Barre,Isla de Francia,Western Europe,Francia,Europe
787,Le Plessis-Robinson,Isla de Francia,Western Europe,Francia,Europe
862,Saint-Michel-sur-Orge,Isla de Francia,Western Europe,Francia,Europe
864,Maisons-Alfort,Isla de Francia,Western Europe,Francia,Europe
869,Athis-Mons,Isla de Francia,Western Europe,Francia,Europe
881,Issy-les-Moulineaux,Isla de Francia,Western Europe,Francia,Europe
889,Marly-le-Roi,Isla de Francia,Western Europe,Francia,Europe
893,Bezons,Isla de Francia,Western Europe,Francia,Europe
897,Viroflay,Isla de Francia,Western Europe,Francia,Europe
902,Bagneux,Isla de Francia,Western Europe,Francia,Europe
1018,Montmorency,Isla de Francia,Western Europe,Francia,Europe
1020,Ivry-sur-Seine,Isla de Francia,Western Europe,Francia,Europe
1021,Saint-Denis,Isla de Francia,Western Europe,Francia,Europe
1024,Champigny-sur-Marne,Isla de Francia,Western Europe,Francia,Europe
1149,Cachan,Isla de Francia,Western Europe,Francia,Europe
1150,Les Pavillons-sous-Bois,Isla de Francia,Western Europe,Francia,Europe
1157,Villiers-sur-Marne,Isla de Francia,Western Europe,Francia,Europe
1163,Domont,Isla de Francia,Western Europe,Francia,Europe
1164,Puteaux,Isla de Francia,Western Europe,Francia,Europe
1284,Cormeilles-en-Parisis,Isla de Francia,Western Europe,Francia,Europe
1322,Neuilly-sur-Marne,Isla de Francia,Western Europe,Francia,Europe
1368,Fontainebleau,Isla de Francia,Western Europe,Francia,Europe
1471,Boulogne-Billancourt,Isla de Francia,Western Europe,Francia,Europe
1476,Pontoise,Isla de Francia,Western Europe,Francia,Europe
1484,Levallois-Perret,Isla de Francia,Western Europe,Francia,Europe
1564,Sceaux,Isla de Francia,Western Europe,Francia,Europe
1588,Poissy,Isla de Francia,Western Europe,Francia,Europe
1594,Livry-Gargan,Isla de Francia,Western Europe,Francia,Europe
1596,Suresnes,Isla de Francia,Western Europe,Francia,Europe
1597,Les Clayes-sous-Bois,Isla de Francia,Western Europe,Francia,Europe
1657,Sannois,Isla de Francia,Western Europe,Francia,Europe
1665,Saint-Ouen,Isla de Francia,Western Europe,Francia,Europe
1682,Sucy-en-Brie,Isla de Francia,Western Europe,Francia,Europe
1721,Noisy-le-Sec,Isla de Francia,Western Europe,Francia,Europe
